VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,여행일수,방문지역,거주지,연령대,동행유형
2308260005,f_f007530,5,딤 타오,2023-08-26,2023-08-26,부산 해운대구 우동1로 25,부산 해운대구 우동 495-4,129.1564639,35.1639184,,,POI01000TR022815V,딤타오,60,11,N,2,,4,4,4,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308260008,f_f007530,7,다대포해수욕장,2023-08-26,2023-08-26,,부산 사하구 다대동,128.9627412,35.0465263,,,POI01000TR026310V,다대포해수욕장,60,1,N,9,,4,4,4,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308270002,f_f007530,12,부산역,2023-08-27,2023-08-27,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.1151092,,,POI01000TR040141V,부산역,60,9,Y,6,,4,4,4,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308270005,f_f007530,11,블루샥 부산 다대포점,2023-08-27,2023-08-27,부산 사하구 다대로 700,부산 사하구 다대동 1548-47,128.9649561,35.0486858,,,POI03000TR015470V,블루샥 부산 다대포점,30,11,Y,4,,4,4,4,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308290003,f_f007533,2,프라 한 명지점,2023-08-29,2023-08-29,부산 강서구 명지새동네길2번길 83,부산 강서구 명지동 3215-5,128.931802,35.1078791,,,POI03000TR021042V,프라한 명지점,30,11,N,1,,5,5,5,,2023-08-29,2023-08-30,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/나홀로 여행/일반미션",2,"부산,울산,경남 방문",경상권 거주,39세 이하,나홀로 여행
2308290004,f_f007533,3,카페 진 목,2023-08-29,2023-08-29,부산 강서구 명지새동네길2번길 56-3,부산 강서구 명지동 616-95,128.9312911,35.1058848,,,POI01000000CTFHGD,진목카페,30,11,N,2,,5,5,5,,2023-08-29,2023-08-30,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/나홀로 여행/일반미션",2,"부산,울산,경남 방문",경상권 거주,39세 이하,나홀로 여행
2308290005,f_f007533,4,부산 현대미술관,2023-08-29,2023-08-29,부산 사하구 낙동남로 1191,부산 사하구 하단동 1149-37,128.9427233,35.109251,,,POI01000000EHQ87W,부산현대미술관,60,3,N,1,,5,5,5,,2023-08-29,2023-08-30,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/나홀로 여행/일반미션",2,"부산,울산,경남 방문",경상권 거주,39세 이하,나홀로 여행
2308290006,f_f007533,5,스타벅스 양산 증산역점,2023-08-29,2023-08-29,경남 양산시 물금읍 증산역로 177,경남 양산시 물금읍 가촌리 1292,129.0093867,35.3089237,,,POI01000000AN0SVG,스타벅스 양산증산역점,30,11,Y,9,,5,5,5,,2023-08-29,2023-08-30,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/나홀로 여행/일반미션",2,"부산,울산,경남 방문",경상권 거주,39세 이하,나홀로 여행
2308290007,f_f007533,6,하나로마트 양산점,2023-08-29,2023-08-29,경남 양산시 물금읍 증산역로 177,경남 양산시 물금읍 가촌리 1292,129.0090966,35.3091502,,,POI01000000CNK9TH,농협하나로마트양산점,60,4,Y,8,,5,5,5,,2023-08-29,2023-08-30,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/나홀로 여행/일반미션",2,"부산,울산,경남 방문",경상권 거주,39세 이하,나홀로 여행
2309010002,f_f007550,2,서울역,2023-09-01,2023-09-01,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,126.9706069,37.5546788,,,POI01000TR030428V,서울역,30,9,Y,6,,4,4,4,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309010003,f_f007550,3,동백역 부산 2호선,2023-09-01,2023-09-01,부산 해운대구 해운대로 지하 522,부산 해운대구 우동 991-3,129.1479902,35.1613368,,,POI03000TR024841V,동백역 부산2호선,30,9,N,11,,3,3,3,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309010004,f_f007550,4,을크니 손칼국수 기장,2023-09-01,2023-09-01,부산 기장군 기장읍 차성로417번길 22,부산 기장군 기장읍 교리 25-1,129.2160749,35.2561049,,,POI01000TR036129V,얼크니손칼국수 기장,60,4,N,2,,5,4,4,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309010005,f_f007550,5,다이소 부산 기장 본점,2023-09-01,2023-09-01,부산 기장군 기장읍 차성동로 63,부산 기장군 기장읍 대라리 57-3,129.2164306,35.2435098,,,POI03000TR024843V,다이소 부산기장본점,30,10,N,9,,5,3,4,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309010006,f_f007550,6,아홉 살 숲,2023-09-01,2023-09-01,부산 기장군 철마면 미동길 37-1,부산 기장군 철마면 웅천리 26,129.1715156,35.2870432,,,POI01000TR042567V,아홉산숲,120,1,N,5,,5,5,5,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309010007,f_f007550,7,해동용궁사,2023-09-01,2023-09-01,부산 기장군 기장읍 용궁길 86,부산 기장군 기장읍 시랑리 416-3,129.2231431,35.1884028,,,POI01000000BYZ0VZ,해동용궁사,60,2,N,1,,5,5,5,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309010008,f_f007550,8,덕이,2023-09-01,2023-09-01,부산 기장군 기장읍 동암해안길 77,부산 기장군 기장읍 시랑리 62-4,129.2277876,35.1964122,,,POI01000TR017911V,덕미,30,11,N,2,,4,3,3,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309010009,f_f007550,9,부산요트투어,2023-09-01,2023-09-01,부산 해운대구 해운대해변로 84,부산 해운대구 우동 1393,129.1399362,35.160853,,,POI01000TR012850V,부산요트투어,120,5,N,5,,5,5,5,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309010010,f_f007550,10,광안 지웰에스테이트 오피스텔,2023-09-01,2023-09-02,부산 수영구 광안해변로 165,부산 수영구 광안동 201-5,129.1151598,35.1497545,,,POI01000TR027930V,광안지웰에스테이트오피스텔,90,24,N,6,11,4,3,3,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309020001,f_f007550,11,까사 부사로,2023-09-02,2023-09-02,부산 수영구 광안해변로 179,부산 수영구 광안동 200-4,129.1159545,35.1505715,,,POI01000TR013602V,까사부사노 광안점,90,11,N,5,,4,3,3,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309020002,f_f007550,12,스카이라인 루지 부산,2023-09-02,2023-09-02,,부산 기장군 기장읍 시랑리 산 60-1,129.218841,35.1947284,,,POI01000TR104489V,스카이라인루지 부산,60,6,N,5,,5,4,5,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309020003,f_f007550,13,KTG 상상마당 부산,2023-09-02,2023-09-02,부산 부산진구 서면로 39,부산 부산진구 부전동 521-1,129.0572989,35.1542603,,,POI01000TR005577V,KT&G상상마당 부산,120,3,N,11,,5,3,4,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309020004,f_f007550,15,이재모 피자 본점,2023-09-02,2023-09-02,부산 중구 광복중앙로 31,부산 중구 신창동1가 2-1,129.0307472,35.1020422,,,POI01000TR017088V,이재모피자,30,11,N,2,,5,5,5,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309020005,f_f007550,14,전포 카페거리,2023-09-02,2023-09-02,부산 부산진구 전포대로209번길 26,부산 부산진구 전포동 682,129.0625694,35.1554467,,,POI01000TR033286V,전포카페거리,30,4,N,6,,3,3,3,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2309020006,f_f007550,16,33게이트,2023-09-02,2023-09-02,부산 부산진구 서전로37번길 20,부산 부산진구 전포동 664-9,129.0640327,35.1587308,,,POI01000000CTUW5W,33게이트,30,11,N,2,,3,2,5,,2023-09-01,2023-09-03,자가용,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308150002,f_f007567,2,비밀의 화원 서면점,2023-08-15,2023-08-15,부산 부산진구 중앙대로 700,부산 부산진구 부전동 191-3,129.0595227,35.1552462,,,POI0100000076CL39,비밀의화원 서면점,60,13,N,2,,4,4,4,,2023-08-15,2023-08-16,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",2,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308150003,f_f007567,3,칸다 쇼바 부산 서면점,2023-08-15,2023-08-15,부산 부산진구 동천로 105,부산 부산진구 부전동 144-1,129.0621508,35.1581645,,,POI01000TR015807V,칸다소바 부산서면점,60,11,Y,1,,4,3,3,,2023-08-15,2023-08-16,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",2,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308150004,f_f007567,4,토캡,2023-08-15,2023-08-15,부산 부산진구 동성로25번길 20,부산 부산진구 전포동 354-19,129.0673604,35.1527715,,,POI01000000CYGJOT,노캡,60,11,N,2,,4,4,4,,2023-08-15,2023-08-16,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",2,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308260002,f_f007568,2,광명역 D 주차장,2023-08-26,2023-08-26,경기 광명시 서독로 392,경기 광명시 일직동 380-10,126.8831459,37.4134007,,,POI01000000B5PXCA,광명역D환승주차장,30,9,Y,4,,4,4,4,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308260003,f_f007568,3,부산역,2023-08-26,2023-08-26,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,129.0414192,35.1151092,,,POI01000TR040141V,부산역,30,9,Y,4,,4,4,4,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308260004,f_f007568,4,초필살 돼 지구이 광안 직영점,2023-08-26,2023-08-26,부산 수영구 광남로108번길 9,부산 수영구 광안동 198-5,129.1158744,35.1512938,,,POI01000000D6NJXI,초필살돼지구이광안직영점,120,11,N,5,,5,5,5,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308260005,f_f007568,5,홍단,2023-08-26,2023-08-26,부산 수영구 광안로61번가길 23,부산 수영구 민락동 711-2,129.1203401,35.1559467,,,POI03000TR018725V,홍단,90,11,N,5,,5,5,5,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308260006,f_f007568,6,해운대 하얀 오징어집,2023-08-26,2023-08-26,부산 해운대구 달맞이길50번길 4,부산 해운대구 중동 1087-1,129.1700432,35.1610517,,,POI0100000085BLZ4,해운대하얀오징어집,60,11,Y,4,,5,5,5,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308260007,f_f007568,7,기타로 해운대 2호점,2023-08-26,2023-08-26,부산 해운대구 구남로 22,부산 해운대구 우1동 542-5,129.1598608,35.1619078,,,POI03000TR018727V,긴타로 해운대2호점,60,11,N,2,,4,3,3,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308260010,f_f007568,8,토요코인 호텔 부산 해운대 2호점,2023-08-26,2023-08-27,부산 해운대구 해운대해변로237번길 5,부산 해운대구 우동 648-2,129.1573775,35.1594559,,,POI01000TR041509V,토요코인호텔 부산해운대2호점,600,24,Y,8,1,4,4,4,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308270001,f_f007568,9,딤 타오,2023-08-27,2023-08-27,부산 해운대구 우동1로 25,부산 해운대구 우동 495-4,129.1564639,35.1639184,,,POI01000TR022815V,딤타오,90,11,N,2,,5,5,5,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308270003,f_f007568,10,빈 커피,2023-08-27,2023-08-27,부산 해운대구 우동1로20번길 27-37,부산 해운대구 우동 513-8,129.1575827,35.1647329,,,POI01000000D1VGYJ,비커피,30,11,N,1,,4,4,4,,2023-08-26,2023-08-28,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,커플
2308220002,f_f007731,2,태화강역 동해선,2023-08-22,2023-08-22,울산 남구 산업로 654,,129.353813,35.538467,,,POI01000TR041885V,태화강역 동해선,30,9,N,6,,4,3,3,3171025300,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308220003,f_f007731,3,일광역 동해선,2023-08-22,2023-08-22,부산 기장군 일광읍 일광로 111-10,부산 기장군 일광읍 이천리 750-4,129.2330929,35.2675812,,,POI01000TR104531V,일광역 동해선,0,9,N,6,,4,4,4,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308220004,f_f007731,4,구디웨키,2023-08-22,2023-08-22,,,129.353813,35.538467,,,POI03000TR019788V,구디웨키,60,11,N,2,,4,4,4,2671025921,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308220005,f_f007731,5,일광해수욕장,2023-08-22,2023-08-22,,부산 기장군 일광읍 삼성리 116-9,129.2337567,35.2599068,,,POI01000TR007208V,일광해수욕장,60,1,N,6,,4,4,4,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308220006,f_f007731,6,Havenue,2023-08-22,2023-08-22,,,129.353813,35.538467,,,POI03000TR019789V,Havenue,60,24,N,7,1,4,4,4,2671025921,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308220007,f_f007731,7,삼발이 부산 일광점,2023-08-22,2023-08-22,부산 기장군 일광읍 해송1로 10,부산 기장군 일광읍 삼성리 876-2,129.2292795,35.2665134,,,POI03000TR019790V,삼바리 부산일광점,90,11,N,8,,4,4,4,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308220008,f_f007731,8,H avenue,2023-08-22,2023-08-22,,,129.353813,35.538467,,,POI03000TR019791V,H avenue,60,24,Y,7,1,4,4,4,2671025921,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308220009,f_f007731,9,H avenue,2023-08-22,2023-08-23,해송4로 3 에이치에비뉴 기장일광점,,129.353813,35.538467,,,POI03000TR019791V,H avenue,180,24,Y,7,1,4,4,4,2671025900,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308230001,f_f007731,10,H avenue,2023-08-23,2023-08-23,,,129.353813,35.538467,,,POI03000TR019791V,H avenue,120,24,Y,7,1,4,4,4,2671025921,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308230002,f_f007731,11,일광역 동해선,2023-08-23,2023-08-23,부산 기장군 일광읍 일광로 111-10,부산 기장군 일광읍 이천리 750-4,129.2330929,35.2675812,,,POI01000TR104531V,일광역 동해선,30,9,Y,6,,4,4,4,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308230003,f_f007731,12,태화강역,2023-08-23,2023-08-23,울산 남구 산업로 654,울산 남구 삼산동 8-26,129.3534992,35.5388172,,,POI01000TR030285V,태화강역,30,9,Y,6,,4,4,4,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308230004,f_f007731,15,상무 초밥 울산 삼산점,2023-08-23,2023-08-23,울산 남구 삼산로 270,울산 남구 삼산동 1479,129.3366956,35.5388702,,,POI03000TR019792V,상무초밥 울산삼산점,30,11,N,5,,4,4,4,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308230006,f_f007731,16,라 쁘띠,2023-08-23,2023-08-23,울산 남구 돋질로157번길 36,울산 남구 신정동 145-5,129.321664,35.5439471,,,POI03000TR019793V,라쁘띠,60,12,Y,4,,4,4,4,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308230007,f_f007731,13,턱 편한 세민 치과 의원,2023-08-23,2023-08-23,울산 남구 삼산로 274,울산 남구 삼산동 1479-6,129.3371343,35.5389446,,,POI01000000D3K095,턱편한세민치과의원,60,12,N,11,,3,3,3,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308230008,f_f007731,14,최승호 신경과 의원,2023-08-23,2023-08-23,울산 남구 삼산로 273,울산 남구 삼산동 1526-9,129.3367803,35.5395101,,,POI01000000D39TKY,최승호신경과의원,60,12,N,11,,3,3,3,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308260002,f_f007862,2,한올,2023-08-26,2023-08-26,부산 기장군 일광읍 기장해안로 1321,부산 기장군 일광읍 삼성리 109-20,129.2329825,35.261799,,,POI01000000F051M3,한올,60,11,N,2,,5,4,5,,2023-08-26,2023-08-28,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308260003,f_f007862,3,일광해수욕장,2023-08-26,2023-08-26,,부산 기장군 일광읍 삼성리 116-9,129.2337567,35.2599068,,,POI01000TR007208V,일광해수욕장,120,1,Y,1,,4,4,4,,2023-08-26,2023-08-28,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308260004,f_f007862,4,명성 모집,2023-08-26,2023-08-26,부산 기장군 일광읍 학리등대로 101,부산 기장군 일광읍 학리 251-11,129.2475158,35.2592635,,,POI0100000094YVHJ,명성호집,150,11,N,2,,5,4,5,,2023-08-26,2023-08-28,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308260005,f_f007862,5,브라운 도트 호텔 일광해수욕장점,2023-08-26,2023-08-27,부산 기장군 일광읍 일역길 95-3,부산 기장군 일광읍 삼성리 711-3,129.2315611,35.2620487,,,POI03000TR018739V,브라운도트호텔 일광해수욕장점,240,24,N,7,1,5,5,5,,2023-08-26,2023-08-28,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308270001,f_f007862,6,원조 기장 손칼국수 기장시장 본점,2023-08-27,2023-08-27,부산 기장군 기장읍 읍내로104번길 16,부산 기장군 기장읍 대라리 72-1,129.2149797,35.2433111,,,POI03000TR018740V,원조기장손칼국수 기장시장본점,60,11,N,2,,5,5,5,,2023-08-26,2023-08-28,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308270002,f_f007862,7,이 터널 저니,2023-08-27,2023-08-27,부산 기장군 기장읍 기장해안로 268-32 아난티 타운 G층,,129.22809,35.197771,,,POI01000TR011399V,이터널저니,60,3,N,1,,5,5,5,2671025033,2023-08-26,2023-08-28,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308270003,f_f007862,8,해동용궁사,2023-08-27,2023-08-27,부산 기장군 기장읍 용궁길 86,부산 기장군 기장읍 시랑리 416-3,129.2231431,35.1884028,,,POI01000000BYZ0VZ,해동용궁사,60,2,N,1,,5,5,5,,2023-08-26,2023-08-28,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308270004,f_f007862,9,롯데 프리미엄 아웃렛 동부산점,2023-08-27,2023-08-27,부산 기장군 기장읍 기장해안로 147,부산 기장군 기장읍 당사리 524,129.2125445,35.1916608,,,POI01000TR034815V,롯데프리미엄아울렛 동부산점,30,4,N,2,,3,3,3,,2023-08-26,2023-08-28,자가용,"부산,울산,경남 방문/경상권 거주/39세 이하/커플/일반미션",3,"부산,울산,경남 방문",경상권 거주,39세 이하,커플
2308220002,f_f007937,13,신라스테이 해운대,2023-08-22,2023-08-23,부산 해운대구 해운대로570번길 46,,129.158738,35.159798,,,POI01000TR043129V,신라스테이 해운대,1440,24,N,2,1,5,5,5,2635010500,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/3인 이상 친구/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,3인 이상 친구
2308220003,f_f007937,4,파스쿠찌 광안리점,2023-08-22,2023-08-22,부산 수영구 광안해변로 241,부산 수영구 민락동 179-2,129.1202759,35.1547845,,,POI0100000084YCBT,파스쿠찌,30,11,N,9,,4,4,4,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/3인 이상 친구/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,3인 이상 친구
2308220004,f_f007937,5,아이엠 부산,2023-08-22,2023-08-22,부산 수영구 광안해변로 245,부산 수영구 민락동 178-16,129.1206541,35.154941,,,POI03000TR002040V,아이엠부산,30,10,N,1,,5,5,5,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/3인 이상 친구/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,3인 이상 친구
2308220005,f_f007937,6,광안리해수욕장,2023-08-22,2023-08-22,부산 수영구 광안해변로 219,부산 수영구 광안동 192-20,129.1189761,35.1531933,,,POI01000TR030726V,광안리해수욕장,60,1,Y,4,,5,5,5,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/3인 이상 친구/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,3인 이상 친구
2308220006,f_f007937,7,러브 이즈 기방 하트 베어 3호점,2023-08-22,2023-08-22,부산 수영구 광남로 159,부산 수영구 광안동 158-53,129.1182539,35.1554696,,,POI01000TR011591V,러브이즈기빙 하트베어 3호점,30,4,N,2,,5,1,4,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/3인 이상 친구/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,3인 이상 친구
2308220007,f_f007937,8,신라스테이 해운대,2023-08-22,2023-08-22,부산 해운대구 해운대로570번길 46,부산 해운대구 우동 629-6,129.1587384,35.1597975,,,POI01000TR043129V,신라스테이 해운대,180,24,N,2,1,5,5,5,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/3인 이상 친구/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,3인 이상 친구
2308220008,f_f007937,2,서울역 공항철도,2023-08-22,2023-08-22,서울 용산구 청파로 378,서울 용산구 동자동 43-205,126.9697496,37.5533289,,,POI010000006GIJAT,코레일공항철도,150,9,Y,6,,5,5,5,,2023-08-22,2023-08-24,대중교통 등,"부산,울산,경남 방문/경상권 외 거주/39세 이하/3인 이상 친구/일반미션",3,"부산,울산,경남 방문",경상권 외 거주,39세 이하,3인 이상 친구
